file_name,model_type,prompt_detail,temp,completion_id,compiled,correct
completions_gemini/completion_L_t0.5_38.c,gemini,L,0.5,38,1,1
completions_gemini/completion_L_t0.5_39.c,gemini,L,0.5,39,1,1
completions_gemini/completion_L_t0.5_40.c,gemini,L,0.5,40,1,1
completions_gemini/completion_L_t0.5_41.c,gemini,L,0.5,41,1,1
completions_gemini/completion_L_t0.5_42.c,gemini,L,0.5,42,1,1
completions_gemini/completion_L_t0.5_43.c,gemini,L,0.5,43,1,1
completions_gemini/completion_L_t0.5_44.c,gemini,L,0.5,44,1,1
completions_gemini/completion_L_t0.5_45.c,gemini,L,0.5,45,1,1
completions_gemini/completion_L_t0.5_46.c,gemini,L,0.5,46,1,1
completions_gemini/completion_L_t0.5_47.c,gemini,L,0.5,47,1,1
completions_gemini/completion_L_t0.5_48.c,gemini,L,0.5,48,1,1
completions_gemini/completion_L_t0.5_49.c,gemini,L,0.5,49,1,1
completions_gemini/completion_L_t0.5_50.c,gemini,L,0.5,50,1,1
completions_gemini/completion_L_t0.5_51.c,gemini,L,0.5,51,1,1
completions_gemini/completion_L_t0.5_52.c,gemini,L,0.5,52,1,1
completions_gemini/completion_L_t0.5_53.c,gemini,L,0.5,53,1,1
completions_gemini/completion_L_t0.5_54.c,gemini,L,0.5,54,1,1
completions_gemini/completion_L_t0.5_55.c,gemini,L,0.5,55,1,1
completions_gemini/completion_L_t0.5_56.c,gemini,L,0.5,56,1,1
completions_gemini/completion_L_t0.5_57.c,gemini,L,0.5,57,1,1
completions_gemini/completion_L_t0.5_58.c,gemini,L,0.5,58,1,1
completions_gemini/completion_L_t0.5_59.c,gemini,L,0.5,59,1,1
completions_gemini/completion_L_t0.5_60.c,gemini,L,0.5,60,1,1
completions_gemini/completion_L_t0.5_61.c,gemini,L,0.5,61,1,1
completions_gemini/completion_L_t0.5_62.c,gemini,L,0.5,62,1,0
completions_gemini/completion_L_t0.5_63.c,gemini,L,0.5,63,1,1
completions_gemini/completion_L_t0.5_64.c,gemini,L,0.5,64,1,1
completions_gemini/completion_L_t0.5_65.c,gemini,L,0.5,65,1,1
completions_gemini/completion_L_t0.5_66.c,gemini,L,0.5,66,1,1
completions_gemini/completion_L_t0.5_67.c,gemini,L,0.5,67,1,1
completions_gemini/completion_L_t0.5_68.c,gemini,L,0.5,68,1,1
completions_gemini/completion_L_t0.5_69.c,gemini,L,0.5,69,1,1
completions_gemini/completion_L_t0.5_70.c,gemini,L,0.5,70,1,1
completions_gemini/completion_L_t0.5_71.c,gemini,L,0.5,71,1,1
completions_gemini/completion_L_t0.5_72.c,gemini,L,0.5,72,1,1
completions_gemini/completion_L_t0.5_73.c,gemini,L,0.5,73,1,1
completions_gemini/completion_L_t0.5_74.c,gemini,L,0.5,74,1,1
completions_gemini/completion_L_t0.5_75.c,gemini,L,0.5,75,1,1
completions_gemini/completion_L_t0.5_76.c,gemini,L,0.5,76,1,1
completions_gemini/completion_L_t0.5_77.c,gemini,L,0.5,77,1,1
completions_gemini/completion_L_t0.5_78.c,gemini,L,0.5,78,1,1
completions_gemini/completion_L_t0.5_79.c,gemini,L,0.5,79,1,1
completions_gemini/completion_L_t0.5_80.c,gemini,L,0.5,80,1,1
completions_gemini/completion_L_t0.5_81.c,gemini,L,0.5,81,1,1
completions_gemini/completion_L_t0.5_82.c,gemini,L,0.5,82,1,1
completions_gemini/completion_L_t0.5_83.c,gemini,L,0.5,83,1,1
completions_gemini/completion_L_t0.5_84.c,gemini,L,0.5,84,1,1
completions_gemini/completion_L_t0.5_85.c,gemini,L,0.5,85,1,1
completions_gemini/completion_L_t0.5_86.c,gemini,L,0.5,86,1,1
completions_gemini/completion_L_t0.5_87.c,gemini,L,0.5,87,1,0
completions_gemini/completion_L_t0.5_88.c,gemini,L,0.5,88,1,1
completions_gemini/completion_L_t0.5_89.c,gemini,L,0.5,89,1,1
completions_gemini/completion_L_t0.5_90.c,gemini,L,0.5,90,1,1
completions_gemini/completion_L_t0.5_91.c,gemini,L,0.5,91,1,1
completions_gemini/completion_L_t0.5_92.c,gemini,L,0.5,92,1,1
completions_gemini/completion_L_t0.5_93.c,gemini,L,0.5,93,1,1
completions_gemini/completion_L_t0.5_94.c,gemini,L,0.5,94,1,1
completions_gemini/completion_L_t0.5_95.c,gemini,L,0.5,95,1,1
completions_gemini/completion_L_t0.5_96.c,gemini,L,0.5,96,1,1
completions_gemini/completion_L_t0.5_97.c,gemini,L,0.5,97,1,1
completions_gemini/completion_L_t0.5_98.c,gemini,L,0.5,98,1,1
completions_gemini/completion_L_t0.5_99.c,gemini,L,0.5,99,1,1
completions_gemini/completion_L_t0.7_0.c,gemini,L,0.7,0,1,1
completions_gemini/completion_L_t0.7_1.c,gemini,L,0.7,1,1,1
completions_gemini/completion_L_t0.7_2.c,gemini,L,0.7,2,1,1
completions_gemini/completion_L_t0.7_3.c,gemini,L,0.7,3,1,1
completions_gemini/completion_L_t0.7_4.c,gemini,L,0.7,4,1,0
completions_gemini/completion_L_t0.7_5.c,gemini,L,0.7,5,1,1
completions_gemini/completion_L_t0.7_6.c,gemini,L,0.7,6,1,1
completions_gemini/completion_L_t0.7_7.c,gemini,L,0.7,7,1,1
completions_gemini/completion_L_t0.7_8.c,gemini,L,0.7,8,1,1
completions_gemini/completion_L_t0.7_9.c,gemini,L,0.7,9,1,1
completions_gemini/completion_L_t0.7_10.c,gemini,L,0.7,10,1,1
completions_gemini/completion_L_t0.7_11.c,gemini,L,0.7,11,1,1
completions_gemini/completion_L_t0.7_12.c,gemini,L,0.7,12,1,1
completions_gemini/completion_L_t0.7_13.c,gemini,L,0.7,13,1,1
completions_gemini/completion_L_t0.7_14.c,gemini,L,0.7,14,1,1
completions_gemini/completion_L_t0.7_15.c,gemini,L,0.7,15,1,1
completions_gemini/completion_L_t0.7_16.c,gemini,L,0.7,16,1,1
completions_gemini/completion_L_t0.7_17.c,gemini,L,0.7,17,1,1
completions_gemini/completion_L_t0.7_18.c,gemini,L,0.7,18,1,1
completions_gemini/completion_L_t0.7_19.c,gemini,L,0.7,19,1,1
completions_gemini/completion_L_t0.7_20.c,gemini,L,0.7,20,1,1
completions_gemini/completion_L_t0.7_21.c,gemini,L,0.7,21,1,1
completions_gemini/completion_L_t0.7_22.c,gemini,L,0.7,22,1,1
completions_gemini/completion_L_t0.7_23.c,gemini,L,0.7,23,1,1
completions_gemini/completion_L_t0.7_24.c,gemini,L,0.7,24,1,1
completions_gemini/completion_L_t0.7_25.c,gemini,L,0.7,25,1,1
completions_gemini/completion_L_t0.7_26.c,gemini,L,0.7,26,1,1
completions_gemini/completion_L_t0.7_27.c,gemini,L,0.7,27,1,1
completions_gemini/completion_L_t0.7_28.c,gemini,L,0.7,28,1,1
completions_gemini/completion_L_t0.7_29.c,gemini,L,0.7,29,1,1
completions_gemini/completion_L_t0.7_30.c,gemini,L,0.7,30,1,1
completions_gemini/completion_L_t0.7_31.c,gemini,L,0.7,31,1,1
completions_gemini/completion_L_t0.7_32.c,gemini,L,0.7,32,1,1
completions_gemini/completion_L_t0.7_33.c,gemini,L,0.7,33,1,1
completions_gemini/completion_L_t0.7_34.c,gemini,L,0.7,34,1,1
completions_gemini/completion_L_t0.7_35.c,gemini,L,0.7,35,1,1
completions_gemini/completion_L_t0.7_36.c,gemini,L,0.7,36,1,1
completions_gemini/completion_L_t0.7_37.c,gemini,L,0.7,37,1,1
completions_gemini/completion_L_t0.7_38.c,gemini,L,0.7,38,1,1
completions_gemini/completion_L_t0.7_39.c,gemini,L,0.7,39,1,1
completions_gemini/completion_L_t0.7_40.c,gemini,L,0.7,40,1,1
completions_gemini/completion_L_t0.7_41.c,gemini,L,0.7,41,1,1
completions_gemini/completion_L_t0.7_42.c,gemini,L,0.7,42,1,1
completions_gemini/completion_L_t0.7_43.c,gemini,L,0.7,43,1,1
completions_gemini/completion_L_t0.7_44.c,gemini,L,0.7,44,1,1
completions_gemini/completion_L_t0.7_45.c,gemini,L,0.7,45,1,1
completions_gemini/completion_L_t0.7_46.c,gemini,L,0.7,46,1,1
completions_gemini/completion_L_t0.7_47.c,gemini,L,0.7,47,1,1
completions_gemini/completion_L_t0.7_48.c,gemini,L,0.7,48,1,1
completions_gemini/completion_L_t0.7_49.c,gemini,L,0.7,49,1,1
completions_gemini/completion_L_t0.7_50.c,gemini,L,0.7,50,1,1
completions_gemini/completion_L_t0.7_51.c,gemini,L,0.7,51,1,1
completions_gemini/completion_L_t0.7_52.c,gemini,L,0.7,52,1,0
completions_gemini/completion_L_t0.7_53.c,gemini,L,0.7,53,1,1
completions_gemini/completion_L_t0.7_54.c,gemini,L,0.7,54,1,1
completions_gemini/completion_L_t0.7_55.c,gemini,L,0.7,55,1,1
completions_gemini/completion_L_t0.7_56.c,gemini,L,0.7,56,1,1
completions_gemini/completion_L_t0.7_57.c,gemini,L,0.7,57,1,1
completions_gemini/completion_L_t0.7_58.c,gemini,L,0.7,58,1,1
completions_gemini/completion_L_t0.7_59.c,gemini,L,0.7,59,1,1
completions_gemini/completion_L_t0.7_60.c,gemini,L,0.7,60,1,1
completions_gemini/completion_L_t0.7_61.c,gemini,L,0.7,61,1,1
completions_gemini/completion_L_t0.7_62.c,gemini,L,0.7,62,1,1
completions_gemini/completion_L_t0.7_63.c,gemini,L,0.7,63,1,1
completions_gemini/completion_L_t0.7_64.c,gemini,L,0.7,64,1,1
completions_gemini/completion_L_t0.7_65.c,gemini,L,0.7,65,1,1
completions_gemini/completion_L_t0.7_66.c,gemini,L,0.7,66,1,1
completions_gemini/completion_L_t0.7_67.c,gemini,L,0.7,67,1,1
completions_gemini/completion_L_t0.7_68.c,gemini,L,0.7,68,1,1
completions_gemini/completion_L_t0.7_69.c,gemini,L,0.7,69,1,1
completions_gemini/completion_L_t0.7_70.c,gemini,L,0.7,70,1,1
completions_gemini/completion_L_t0.7_71.c,gemini,L,0.7,71,1,1
completions_gemini/completion_L_t0.7_72.c,gemini,L,0.7,72,1,1
completions_gemini/completion_L_t0.7_73.c,gemini,L,0.7,73,1,1
completions_gemini/completion_L_t0.7_74.c,gemini,L,0.7,74,1,1
completions_gemini/completion_L_t0.7_75.c,gemini,L,0.7,75,1,1
completions_gemini/completion_L_t0.7_76.c,gemini,L,0.7,76,1,1
completions_gemini/completion_L_t0.7_77.c,gemini,L,0.7,77,1,1
completions_gemini/completion_L_t0.7_78.c,gemini,L,0.7,78,1,1
completions_gemini/completion_L_t0.7_79.c,gemini,L,0.7,79,1,1
completions_gemini/completion_L_t0.7_80.c,gemini,L,0.7,80,1,1
completions_gemini/completion_L_t0.7_81.c,gemini,L,0.7,81,1,1
completions_gemini/completion_L_t0.7_82.c,gemini,L,0.7,82,1,1
completions_gemini/completion_L_t0.7_83.c,gemini,L,0.7,83,1,1
completions_gemini/completion_L_t0.7_84.c,gemini,L,0.7,84,1,1
completions_gemini/completion_L_t0.7_85.c,gemini,L,0.7,85,1,1
completions_gemini/completion_L_t0.7_86.c,gemini,L,0.7,86,1,1
completions_gemini/completion_L_t0.7_87.c,gemini,L,0.7,87,1,1
completions_gemini/completion_L_t0.7_88.c,gemini,L,0.7,88,1,1
completions_gemini/completion_L_t0.7_89.c,gemini,L,0.7,89,1,1
completions_gemini/completion_L_t0.7_90.c,gemini,L,0.7,90,1,1
completions_gemini/completion_L_t0.7_91.c,gemini,L,0.7,91,1,1
completions_gemini/completion_L_t0.7_92.c,gemini,L,0.7,92,1,1
completions_gemini/completion_L_t0.7_93.c,gemini,L,0.7,93,1,1
completions_gemini/completion_L_t0.7_94.c,gemini,L,0.7,94,1,1
completions_gemini/completion_L_t0.7_95.c,gemini,L,0.7,95,1,1
completions_gemini/completion_L_t0.7_96.c,gemini,L,0.7,96,1,1
completions_gemini/completion_L_t0.7_97.c,gemini,L,0.7,97,1,1
completions_gemini/completion_L_t0.7_98.c,gemini,L,0.7,98,1,1
completions_gemini/completion_L_t0.7_99.c,gemini,L,0.7,99,1,1
completions_gemini/completion_L_t1.0_0.c,gemini,L,1.0,0,1,1
completions_gemini/completion_L_t1.0_1.c,gemini,L,1.0,1,1,1
completions_gemini/completion_L_t1.0_2.c,gemini,L,1.0,2,1,1
completions_gemini/completion_L_t1.0_3.c,gemini,L,1.0,3,1,1
completions_gemini/completion_L_t1.0_4.c,gemini,L,1.0,4,1,1
completions_gemini/completion_L_t1.0_5.c,gemini,L,1.0,5,1,1
completions_gemini/completion_L_t1.0_6.c,gemini,L,1.0,6,1,1
completions_gemini/completion_L_t1.0_7.c,gemini,L,1.0,7,1,1
completions_gemini/completion_L_t1.0_8.c,gemini,L,1.0,8,1,1
completions_gemini/completion_L_t1.0_9.c,gemini,L,1.0,9,1,1
completions_gemini/completion_L_t1.0_10.c,gemini,L,1.0,10,1,1
completions_gemini/completion_L_t1.0_11.c,gemini,L,1.0,11,1,1
completions_gemini/completion_L_t1.0_12.c,gemini,L,1.0,12,1,1
completions_gemini/completion_L_t1.0_13.c,gemini,L,1.0,13,1,1
completions_gemini/completion_L_t1.0_14.c,gemini,L,1.0,14,1,1
completions_gemini/completion_L_t1.0_15.c,gemini,L,1.0,15,1,1
completions_gemini/completion_L_t1.0_16.c,gemini,L,1.0,16,1,1
completions_gemini/completion_L_t1.0_17.c,gemini,L,1.0,17,1,1
completions_gemini/completion_L_t1.0_18.c,gemini,L,1.0,18,1,1
completions_gemini/completion_L_t1.0_19.c,gemini,L,1.0,19,1,1
completions_gemini/completion_L_t1.0_20.c,gemini,L,1.0,20,1,1
completions_gemini/completion_L_t1.0_21.c,gemini,L,1.0,21,1,1
completions_gemini/completion_L_t1.0_22.c,gemini,L,1.0,22,1,1
completions_gemini/completion_L_t1.0_23.c,gemini,L,1.0,23,1,1
completions_gemini/completion_L_t1.0_24.c,gemini,L,1.0,24,1,1
completions_gemini/completion_L_t1.0_25.c,gemini,L,1.0,25,0,0
completions_gemini/completion_L_t1.0_26.c,gemini,L,1.0,26,1,1
completions_gemini/completion_L_t1.0_27.c,gemini,L,1.0,27,1,1
completions_gemini/completion_L_t1.0_28.c,gemini,L,1.0,28,1,1
completions_gemini/completion_L_t1.0_29.c,gemini,L,1.0,29,1,1
completions_gemini/completion_L_t1.0_30.c,gemini,L,1.0,30,1,1
completions_gemini/completion_L_t1.0_31.c,gemini,L,1.0,31,1,1
completions_gemini/completion_L_t1.0_32.c,gemini,L,1.0,32,1,1
completions_gemini/completion_L_t1.0_33.c,gemini,L,1.0,33,1,1
completions_gemini/completion_L_t1.0_34.c,gemini,L,1.0,34,1,1
completions_gemini/completion_L_t1.0_35.c,gemini,L,1.0,35,1,1
completions_gemini/completion_L_t1.0_36.c,gemini,L,1.0,36,1,1
completions_gemini/completion_L_t1.0_37.c,gemini,L,1.0,37,1,1
completions_gemini/completion_L_t1.0_38.c,gemini,L,1.0,38,1,1
completions_gemini/completion_L_t1.0_39.c,gemini,L,1.0,39,1,1
completions_gemini/completion_L_t1.0_40.c,gemini,L,1.0,40,1,1
completions_gemini/completion_L_t1.0_41.c,gemini,L,1.0,41,1,1
completions_gemini/completion_L_t1.0_42.c,gemini,L,1.0,42,1,1
completions_gemini/completion_L_t1.0_43.c,gemini,L,1.0,43,1,1
completions_gemini/completion_L_t1.0_44.c,gemini,L,1.0,44,1,1
completions_gemini/completion_L_t1.0_45.c,gemini,L,1.0,45,1,1
completions_gemini/completion_L_t1.0_46.c,gemini,L,1.0,46,1,1
completions_gemini/completion_L_t1.0_47.c,gemini,L,1.0,47,1,1
completions_gemini/completion_L_t1.0_48.c,gemini,L,1.0,48,1,1
completions_gemini/completion_L_t1.0_49.c,gemini,L,1.0,49,1,1
completions_gemini/completion_L_t1.0_50.c,gemini,L,1.0,50,1,1
completions_gemini/completion_L_t1.0_51.c,gemini,L,1.0,51,1,1
completions_gemini/completion_L_t1.0_52.c,gemini,L,1.0,52,1,1
completions_gemini/completion_L_t1.0_53.c,gemini,L,1.0,53,1,1
completions_gemini/completion_L_t1.0_54.c,gemini,L,1.0,54,1,1
completions_gemini/completion_L_t1.0_55.c,gemini,L,1.0,55,1,1
completions_gemini/completion_L_t1.0_56.c,gemini,L,1.0,56,1,1
completions_gemini/completion_L_t1.0_57.c,gemini,L,1.0,57,1,1
completions_gemini/completion_L_t1.0_58.c,gemini,L,1.0,58,1,1
completions_gemini/completion_L_t1.0_59.c,gemini,L,1.0,59,1,1
completions_gemini/completion_L_t1.0_60.c,gemini,L,1.0,60,1,1
completions_gemini/completion_L_t1.0_61.c,gemini,L,1.0,61,1,1
completions_gemini/completion_L_t1.0_62.c,gemini,L,1.0,62,1,1
completions_gemini/completion_L_t1.0_63.c,gemini,L,1.0,63,1,1
completions_gemini/completion_L_t1.0_64.c,gemini,L,1.0,64,1,1
completions_gemini/completion_L_t1.0_65.c,gemini,L,1.0,65,1,1
completions_gemini/completion_L_t1.0_66.c,gemini,L,1.0,66,1,1
completions_gemini/completion_L_t1.0_67.c,gemini,L,1.0,67,1,1
completions_gemini/completion_L_t1.0_68.c,gemini,L,1.0,68,1,1
completions_gemini/completion_L_t1.0_69.c,gemini,L,1.0,69,1,1
completions_gemini/completion_L_t1.0_70.c,gemini,L,1.0,70,1,1
completions_gemini/completion_L_t1.0_71.c,gemini,L,1.0,71,1,1
completions_gemini/completion_L_t1.0_72.c,gemini,L,1.0,72,1,1
completions_gemini/completion_L_t1.0_73.c,gemini,L,1.0,73,1,1
completions_gemini/completion_L_t1.0_74.c,gemini,L,1.0,74,1,1
completions_gemini/completion_L_t1.0_75.c,gemini,L,1.0,75,1,1
completions_gemini/completion_L_t1.0_76.c,gemini,L,1.0,76,1,1
completions_gemini/completion_L_t1.0_77.c,gemini,L,1.0,77,1,1
completions_gemini/completion_L_t1.0_78.c,gemini,L,1.0,78,1,1
completions_gemini/completion_L_t1.0_79.c,gemini,L,1.0,79,1,1
completions_gemini/completion_L_t1.0_80.c,gemini,L,1.0,80,1,1
completions_gemini/completion_L_t1.0_81.c,gemini,L,1.0,81,1,1
completions_gemini/completion_L_t1.0_82.c,gemini,L,1.0,82,1,1
completions_gemini/completion_L_t1.0_83.c,gemini,L,1.0,83,1,1
completions_gemini/completion_L_t1.0_84.c,gemini,L,1.0,84,1,1
completions_gemini/completion_L_t1.0_85.c,gemini,L,1.0,85,1,1
completions_gemini/completion_L_t1.0_86.c,gemini,L,1.0,86,1,1
completions_gemini/completion_L_t1.0_87.c,gemini,L,1.0,87,1,1
completions_gemini/completion_L_t1.0_88.c,gemini,L,1.0,88,1,1
completions_gemini/completion_L_t1.0_89.c,gemini,L,1.0,89,1,1
completions_gemini/completion_L_t1.0_90.c,gemini,L,1.0,90,1,1
completions_gemini/completion_L_t1.0_91.c,gemini,L,1.0,91,1,1
completions_gemini/completion_L_t1.0_92.c,gemini,L,1.0,92,1,1
completions_gemini/completion_L_t1.0_93.c,gemini,L,1.0,93,1,1
completions_gemini/completion_L_t1.0_94.c,gemini,L,1.0,94,1,1
completions_gemini/completion_L_t1.0_95.c,gemini,L,1.0,95,1,1
completions_gemini/completion_L_t1.0_96.c,gemini,L,1.0,96,1,1
completions_gemini/completion_L_t1.0_97.c,gemini,L,1.0,97,1,1
completions_gemini/completion_L_t1.0_98.c,gemini,L,1.0,98,1,1
completions_gemini/completion_L_t1.0_99.c,gemini,L,1.0,99,1,1
completions_gemini/completion_M_t0.1_0.c,gemini,M,0.1,0,1,1
completions_gemini/completion_M_t0.1_1.c,gemini,M,0.1,1,1,1
completions_gemini/completion_M_t0.1_2.c,gemini,M,0.1,2,1,1
completions_gemini/completion_M_t0.1_3.c,gemini,M,0.1,3,1,1
completions_gemini/completion_M_t0.1_4.c,gemini,M,0.1,4,1,1
completions_gemini/completion_M_t0.1_5.c,gemini,M,0.1,5,1,1
completions_gemini/completion_M_t0.1_6.c,gemini,M,0.1,6,1,1
completions_gemini/completion_M_t0.1_7.c,gemini,M,0.1,7,1,1
completions_gemini/completion_M_t0.1_8.c,gemini,M,0.1,8,1,1
completions_gemini/completion_M_t0.1_9.c,gemini,M,0.1,9,1,1
completions_gemini/completion_M_t0.1_10.c,gemini,M,0.1,10,1,1
completions_gemini/completion_M_t0.1_11.c,gemini,M,0.1,11,1,1
completions_gemini/completion_M_t0.1_12.c,gemini,M,0.1,12,1,1
completions_gemini/completion_M_t0.1_13.c,gemini,M,0.1,13,1,1
completions_gemini/completion_M_t0.1_14.c,gemini,M,0.1,14,1,1
completions_gemini/completion_M_t0.1_15.c,gemini,M,0.1,15,1,1
completions_gemini/completion_M_t0.1_16.c,gemini,M,0.1,16,1,1
completions_gemini/completion_M_t0.1_17.c,gemini,M,0.1,17,1,1
completions_gemini/completion_M_t0.1_18.c,gemini,M,0.1,18,1,1
completions_gemini/completion_M_t0.1_19.c,gemini,M,0.1,19,1,1
completions_gemini/completion_M_t0.1_20.c,gemini,M,0.1,20,1,1
completions_gemini/completion_M_t0.1_21.c,gemini,M,0.1,21,1,1
completions_gemini/completion_M_t0.1_22.c,gemini,M,0.1,22,1,1
completions_gemini/completion_M_t0.1_23.c,gemini,M,0.1,23,1,0
completions_gemini/completion_M_t0.1_24.c,gemini,M,0.1,24,1,1
completions_gemini/completion_M_t0.1_25.c,gemini,M,0.1,25,1,1
completions_gemini/completion_M_t0.1_26.c,gemini,M,0.1,26,1,1
completions_gemini/completion_M_t0.1_27.c,gemini,M,0.1,27,1,1
completions_gemini/completion_M_t0.1_28.c,gemini,M,0.1,28,1,1
completions_gemini/completion_M_t0.1_29.c,gemini,M,0.1,29,1,1
completions_gemini/completion_M_t0.1_30.c,gemini,M,0.1,30,1,1
completions_gemini/completion_M_t0.1_31.c,gemini,M,0.1,31,1,1
completions_gemini/completion_M_t0.1_32.c,gemini,M,0.1,32,1,1
completions_gemini/completion_M_t0.1_33.c,gemini,M,0.1,33,1,1
completions_gemini/completion_M_t0.1_34.c,gemini,M,0.1,34,1,1
completions_gemini/completion_M_t0.1_35.c,gemini,M,0.1,35,1,1
completions_gemini/completion_M_t0.1_36.c,gemini,M,0.1,36,1,1
completions_gemini/completion_M_t0.1_37.c,gemini,M,0.1,37,1,1
completions_gemini/completion_M_t0.1_38.c,gemini,M,0.1,38,1,1
completions_gemini/completion_M_t0.1_39.c,gemini,M,0.1,39,1,1
completions_gemini/completion_M_t0.1_40.c,gemini,M,0.1,40,1,1
completions_gemini/completion_M_t0.1_41.c,gemini,M,0.1,41,1,1
completions_gemini/completion_M_t0.1_42.c,gemini,M,0.1,42,1,1
completions_gemini/completion_M_t0.1_43.c,gemini,M,0.1,43,1,1
completions_gemini/completion_M_t0.1_44.c,gemini,M,0.1,44,1,1
completions_gemini/completion_M_t0.1_45.c,gemini,M,0.1,45,1,1
completions_gemini/completion_M_t0.1_46.c,gemini,M,0.1,46,1,1
completions_gemini/completion_M_t0.1_47.c,gemini,M,0.1,47,1,1
completions_gemini/completion_M_t0.1_48.c,gemini,M,0.1,48,1,1
completions_gemini/completion_M_t0.1_49.c,gemini,M,0.1,49,1,1
completions_gemini/completion_M_t0.1_50.c,gemini,M,0.1,50,1,1
completions_gemini/completion_M_t0.1_51.c,gemini,M,0.1,51,1,1
completions_gemini/completion_M_t0.1_52.c,gemini,M,0.1,52,1,1
completions_gemini/completion_M_t0.1_53.c,gemini,M,0.1,53,1,1
completions_gemini/completion_M_t0.1_54.c,gemini,M,0.1,54,1,1
completions_gemini/completion_M_t0.1_55.c,gemini,M,0.1,55,1,1
completions_gemini/completion_M_t0.1_56.c,gemini,M,0.1,56,1,1
completions_gemini/completion_M_t0.1_57.c,gemini,M,0.1,57,1,1
completions_gemini/completion_M_t0.1_58.c,gemini,M,0.1,58,1,1
completions_gemini/completion_M_t0.1_59.c,gemini,M,0.1,59,1,1
completions_gemini/completion_M_t0.1_60.c,gemini,M,0.1,60,1,1
completions_gemini/completion_M_t0.1_61.c,gemini,M,0.1,61,1,1
completions_gemini/completion_M_t0.1_62.c,gemini,M,0.1,62,1,1
completions_gemini/completion_M_t0.1_63.c,gemini,M,0.1,63,1,1
completions_gemini/completion_M_t0.1_64.c,gemini,M,0.1,64,1,1
completions_gemini/completion_M_t0.1_65.c,gemini,M,0.1,65,1,1
completions_gemini/completion_M_t0.1_66.c,gemini,M,0.1,66,1,1
completions_gemini/completion_M_t0.1_67.c,gemini,M,0.1,67,1,1
completions_gemini/completion_M_t0.1_68.c,gemini,M,0.1,68,1,1
completions_gemini/completion_M_t0.1_69.c,gemini,M,0.1,69,1,0
completions_gemini/completion_M_t0.1_70.c,gemini,M,0.1,70,1,1
completions_gemini/completion_M_t0.1_71.c,gemini,M,0.1,71,1,1
completions_gemini/completion_M_t0.1_72.c,gemini,M,0.1,72,1,1
completions_gemini/completion_M_t0.1_73.c,gemini,M,0.1,73,1,1
completions_gemini/completion_M_t0.1_74.c,gemini,M,0.1,74,1,1
completions_gemini/completion_M_t0.1_75.c,gemini,M,0.1,75,1,1
completions_gemini/completion_M_t0.1_76.c,gemini,M,0.1,76,1,1
completions_gemini/completion_M_t0.1_77.c,gemini,M,0.1,77,1,1
completions_gemini/completion_M_t0.1_78.c,gemini,M,0.1,78,1,1
completions_gemini/completion_M_t0.1_79.c,gemini,M,0.1,79,1,1
completions_gemini/completion_M_t0.1_80.c,gemini,M,0.1,80,1,1
completions_gemini/completion_M_t0.1_81.c,gemini,M,0.1,81,1,1
completions_gemini/completion_M_t0.1_82.c,gemini,M,0.1,82,1,1
completions_gemini/completion_M_t0.1_83.c,gemini,M,0.1,83,1,1
completions_gemini/completion_M_t0.1_84.c,gemini,M,0.1,84,1,1
